#a,Org.,Prog.,Econ.,Denominación (cast.),Vinc. Org.,Vinc. Fun.,Vinc. Eco.,Créditos Iniciales,Modificaciones de Crédito,Créditos Definitivos,Obligaciones Reconocidas
2021,071  ,326  ,48903  ,TRANSF ACTIVIDADES OCIO SOCIOEDUCATIVO,071,32   ,48    ,135000.0,0.0,135000.0,0.0
2021,071  ,326  ,48904  ,TRANSF ACTIVIDADES OCIO MENORES CON NECESIDAD E.,071,32   ,48    ,22000.0,0.0,22000.0,1287.2
2021,071  ,912  ,10000  ,RETRIBUCIONES BÁSICAS ÓRGANOS DE GOBIERNO,,9    ,1     ,60943.0,0.0,60943.0,13059.12
2021,071  ,912  ,16000  ,CUOTAS SEGURIDAD SOCIAL,,9    ,1     ,15898.0,0.0,15898.0,3974.46
2021,021  ,342  ,632    ,MEJORAS EQUIPAMIENTOS Y SERVICIOS,021,342  ,632   ,0.0,504502.7,504502.7,71105.89
2021,021  ,933  ,622    ,INVERSIÓN NUEVA EN EQUIPAMIENTOS Y SERVICIOS,021,933  ,622   ,641438.0,0.0,641438.0,0.0
2021,021  ,333  ,622    ,INVERSIÓN NUEVA EN EQUIPAMIENTOS Y SERVICIOS,021,333  ,622   ,0.0,538031.74,538031.74,0.0
2021,021  ,1531 ,619    ,INV MEJORA INFRAESTRUCTURA Y BIENES USO GRAL,021,1531 ,619   ,0.0,185622.76,185622.76,18946.25
2021,021  ,333  ,632    ,MEJORA EQUIPAMIENTOS CULTURALES,021,333  ,632   ,0.0,130502.82,130502.82,7630.77
2021,031  ,134  ,619    ,MEJORA INFRAESTRUCTURA Y BIENES DE USO GRAL (MOVILIDAD),031,134  ,619   ,0.0,121230.26,121230.26,0.0
2021,031  ,160  ,634    ,INVERSIÓN ELEMENTOS DE TRANSPORTE Y ALCANTARILLADO,031,160  ,634   ,0.0,349690.0,349690.0,0.0
2021,021  ,920  ,639    ,MEJORA INSTALACIONES EQUIPAMIENTOS,021,920  ,639   ,0.0,32656.75,32656.75,0.0
2021,031  ,171  ,619    ,MEJORA INFRAESTRUCTURA Y BIENES DE USO GRAL ,031,171  ,619   ,0.0,559991.63,559991.63,0.0
2021,031  ,161  ,623    ,ADQUISICIÓN MAQUINARIA ALCANTARILLADO,031,161  ,623   ,0.0,30500.0,30500.0,0.0
2021,021  ,1531 ,609    ,INV NUEVA INFRAESTRUCTURA Y BIENES USO GRAL,021,1531 ,609   ,0.0,316059.31,316059.31,115047.4
2021,031  ,323  ,632    ,MEJORA ESCUELAS,031,323  ,632   ,0.0,1752.32,1752.32,0.0
2021,021  ,1532 ,609    ,INVERSIÓN NUEVA VÍAS PÚBLICAS (C/SANT PERE),021,1532 ,609   ,0.0,600000.0,600000.0,0.0
2021,031  ,1721 ,619    ,REPOSICIÓN BALIZAS PLAYA,031,1721 ,619   ,0.0,150000.0,150000.0,0.0
2021,061  ,3401 ,12003  ,SUELDOS DEL GRUPO C1,,3    ,1     ,21648.0,0.0,21648.0,4730.52
2021,061  ,3401 ,12004  ,SUELDOS DEL GRUPO C2,,3    ,1     ,9175.0,0.0,9175.0,1968.54
2021,061  ,3401 ,12006  ,TRIENIOS,,3    ,1     ,11597.0,0.0,11597.0,2453.24
2021,061  ,3401 ,12100  ,COMPLEMENTO DE DESTINO,,3    ,1     ,23653.0,0.0,23653.0,4962.03
2021,061  ,3401 ,12101  ,COMPLEMENTO ESPECÍFICO,,3    ,1     ,54536.0,0.0,54536.0,12033.99
2021,061  ,3401 ,16000  ,CUOTAS SEGURIDAD SOCIAL,,3    ,1     ,35666.0,0.0,35666.0,9072.97
2021,061  ,3401 ,22602  ,PUBLICIDAD-DIFUSIÓN,061,34   ,22    ,8000.0,0.0,8000.0,804.65
2021,061  ,3401 ,22706  ,ESTUDIOS Y TRABAJOS TÉCNICOS,061,34   ,22    ,4000.0,0.0,4000.0,0.0
2021,061  ,3411 ,12004  ,SUELDOS DEL GRUPO C2,,3    ,1     ,18350.0,0.0,18350.0,3937.08
2021,061  ,3411 ,12006  ,TRIENIOS,,3    ,1     ,3071.0,0.0,3071.0,616.74
2021,061  ,3411 ,12100  ,COMPLEMENTO DE DESTINO,,3    ,1     ,8664.0,0.0,8664.0,1856.46
2021,061  ,3411 ,12101  ,COMPLEMENTO ESPECÍFICO,,3    ,1     ,21627.0,0.0,21627.0,4634.37
2021,061  ,3411 ,16000  ,CUOTAS SEGURIDAD SOCIAL,,3    ,1     ,14659.0,0.0,14659.0,3778.92
2021,061  ,3411 ,22199  ,FOMENTO ASOC.DEPORTIVA-MATERIAL-TROFEOS,061,34   ,22    ,8000.0,0.0,8000.0,0.0
2021,061  ,3411 ,227993 ,GASTOS DIVERSOS ACTIVIDADES DE VERANO,061,34   ,22    ,6000.0,0.0,6000.0,0.0
2021,061  ,3411 ,48901  ,TRANSF CORRIENTES ASOC.DEPORTIVA,061,34   ,48    ,62000.0,0.0,62000.0,0.0
2021,061  ,3411 ,48902  ,CONVENIO CB PRAT PROMOCIÓN BALONCESTO,061,3411 ,48902 ,255000.0,0.0,255000.0,165000.0
2021,061  ,3411 ,48903  ,CONVENIO AE PRAT PROMOCIÓN FUTBOL,061,3411 ,48903 ,255000.0,0.0,255000.0,132000.0
2021,061  ,3411 ,48905  ,CONVENIO PRATENC AA,061,3411 ,48905 ,57000.0,0.0,57000.0,34200.0
2021,061  ,3411 ,48906  ,BECAS INDIVIDUALES DEPORTE ESCOLAR,061,34   ,48    ,100000.0,0.0,100000.0,0.0
2021,061  ,3411 ,48908  ,CONVENIO CB TERLENKA,061,3411 ,48908 ,28500.0,0.0,28500.0,17100.0
2021,061  ,3411 ,48909  ,CONVENIO CLUB ATLÉTICO PRAT DELTA,061,3411 ,48909 ,30000.0,0.0,30000.0,0.0
2021,061  ,3411 ,48910  ,CONVENIO CLUB NATACIÓN PRAT,061,3411 ,48910 ,9000.0,0.0,9000.0,0.0
2021,061  ,3411 ,48911  ,CONVENIO A.E. RÍTMICA PRAT COR BLAU,061,3411 ,48911 ,15000.0,0.0,15000.0,9000.0
2021,061  ,3411 ,48912  ,CONVENIO CLUB VOLEI PRAT,061,3411 ,48912 ,20000.0,0.0,20000.0,0.0
2021,061  ,3411 ,48913  ,CONVENIO CLUB TRIATLÓ,061,3411 ,48913 ,6000.0,0.0,6000.0,0.0
2021,061  ,3411 ,48914  ,CONVENIO AE BASQUET PRATENC,061,3411 ,48914 ,8000.0,0.0,8000.0,0.0
2021,061  ,3411 ,48915  ,CONVENIO ESCUELA JAIME BALMES,061,3411 ,48915 ,5525.0,0.0,5525.0,0.0
2021,061  ,3411 ,48916  ,CONVENIO IE EL PRAT,061,3411 ,48916 ,2990.0,0.0,2990.0,0.0
2021,061  ,3411 ,48917  ,"CONVENIO JJEE BALONCESTO ""CB PRAT""",061,3411 ,48917 ,12000.0,0.0,12000.0,0.0
2021,061  ,3411 ,48918  ,CONVENIO CONSEJO DEPORTIVO (JJEE+SC),061,3411 ,48918 ,80000.0,0.0,80000.0,0.0
2021,061  ,3411 ,48919  ,"CONVENIO ADECUACIÓN INS. ""CLUB AGILITY BAIX LLOBREGAT""",061,3411 ,48919 ,10000.0,0.0,10000.0,0.0
2021,061  ,3411 ,48920  ,CONVENIO AGRUPACIÓN CICLISTA,061,3411 ,48920 ,5000.0,0.0,5000.0,0.0
2021,061  ,3411 ,48921  ,CONVENIO UNIÓN EXCURSIONISTA DE CATALUÑA (UEC),061,3411 ,48921 ,5000.0,0.0,5000.0,0.0
2021,061  ,3412 ,226093 ,GASTOS NOCHE DEL DEPORTE,061,34   ,22    ,9500.0,0.0,9500.0,0.0
2021,061  ,3412 ,226094 ,GASTOS FIESTA DE LA ACTIVIDAD FÍSICA I LA SALUD,061,34   ,22    ,5500.0,0.0,5500.0,0.0
2021,061  ,3412 ,226096 ,GASTOS FIESTA DE LA BICICLETA,061,34   ,22    ,11500.0,0.0,11500.0,0.0
2021,061  ,3412 ,227991 ,GASTOS CARRERA POPULAR,061,34   ,22    ,13500.0,0.0,13500.0,0.0
2021,061  ,3412 ,227993 ,CAMPAÑA NATACIÓN ESCOLAR CON EDUCACIÓN,061,34   ,22    ,12000.0,0.0,12000.0,902.2
2021,061  ,3412 ,227994 ,PROGRAMA VELA ESCOLAR,061,34   ,22    ,26000.0,0.0,26000.0,14995.0
2021,061  ,342  ,212    ,MANTENIMIENTO OTRAS INSTALACIONES DEPORTIVAS,061,34   ,21    ,86000.0,0.0,86000.0,929.22
2021,061  ,342  ,22101  ,CONSUMO AGUA DEPORTES,061,34   ,22    ,115230.0,0.0,115230.0,20031.09
2021,061  ,342  ,22104  ,VESTUARIO PERSONAL DEPORTES,061,34   ,22    ,7000.0,0.0,7000.0,751.17
2021,061  ,342  ,22199  ,DEPORTES-SUBM. DIVERSOS MATERIAL,061,34   ,22    ,40000.0,0.0,40000.0,3083.56
2021,061  ,342  ,22699  ,GASTOS DIVERSOS DEPORTES,061,34   ,22    ,3600.0,0.0,3600.0,1360.92
2021,061  ,342  ,227991 ,CONTR PREST SERVICIOS DEPORTES,061,34   ,22    ,980000.0,0.0,980000.0,149075.94
2021,061  ,342  ,227993 ,CONTR PREST SERVICIOS CM VELA,061,34   ,22    ,12000.0,0.0,12000.0,0.0
2021,061  ,342  ,48904  ,"CONVENIO CP PRAT, GESTIÓN PISTA JARDINS RIB",061,342  ,48904 ,13500.0,0.0,13500.0,0.0
2021,061  ,3421 ,12000  ,SUELDOS DEL GRUPO A2,,3    ,1     ,16072.0,0.0,16072.0,3643.17
2021,061  ,3421 ,12001  ,SUELDOS DEL GRUPO A2,,3    ,1     ,28265.0,0.0,28265.0,6300.36
