#a,Org.,Prog.,Econ.,Denominación (cat),Vinc. Org.,Vinc. Fun.,Vinc. Eco.,Créditos Iniciales,Modificaciones de Crédito,Créditos Definitivos,Obligaciones Reconocidas
2021,071  ,2312 ,151    ,GRATIFICACIÓ SERVEIS FUNCIONARIS                  ,,2    ,1     ,6000.0,0.0,6000.0,472.26
2021,071  ,2312 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,2    ,1     ,163034.0,0.0,163034.0,33365.85
2021,071  ,2312 ,22104  ,VESTUARI RESIDÈNCIA D'AVIS                        ,071,23   ,22    ,3500.0,0.0,3500.0,0.0
2021,071  ,2312 ,22105  ,ALIMENTS RESIDÈNCIA D'AVIS                        ,071,23   ,22    ,70000.0,0.0,70000.0,8577.33
2021,071  ,2312 ,22199  ,MATERIAL TÈCNIC RESIDÈNCIA D'AVIS                 ,071,23   ,22    ,8000.0,0.0,8000.0,3293.32
2021,071  ,2312 ,226992 ,DESP DIVERSES RESIDÈNCIA D'AVIS                   ,071,23   ,22    ,8000.0,0.0,8000.0,1428.5
2021,071  ,2313 ,227993 ,CONT SERVEI D'INTERVENCIÓ SOCIOEDUCATIVA          ,071,23   ,22    ,494235.0,0.0,494235.0,105140.27
2021,071  ,2315 ,11000  ,RETRIBUCIONS BÀSIQUES PERSONAL EVENTUAL           ,,2    ,1     ,56672.0,0.0,56672.0,11752.14
2021,031  ,2312 ,629    ,ALTRES INVERSIONS EQUIPAMENTS I SERVEIS           ,031,2312 ,629   ,0.0,67191.58,67191.58,0.0
2021,071  ,2315 ,12001  ,SOUS DEL GRUP A2                                  ,,2    ,1     ,14133.0,0.0,14133.0,0.0
2021,071  ,2315 ,12003  ,SOUS DEL GRUP C1                                  ,,2    ,1     ,10824.0,0.0,10824.0,2365.26
2021,071  ,2315 ,12004  ,SOUS DEL GRUP C2                                  ,,2    ,1     ,9175.0,0.0,9175.0,1968.54
2021,071  ,2315 ,12006  ,TRIENNIS                                          ,,2    ,1     ,5291.0,0.0,5291.0,1082.91
2021,071  ,2315 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,2    ,1     ,15061.0,0.0,15061.0,2003.97
2021,071  ,2315 ,12101  ,COMPLEMENT ESPECÍFIC                              ,,2    ,1     ,33708.0,0.0,33708.0,4864.1
2021,071  ,2315 ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,2    ,1     ,50584.0,0.0,50584.0,11048.78
2021,071  ,2315 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,2    ,1     ,59244.0,0.0,59244.0,10584.36
2021,071  ,2315 ,227991 ,PREST SERVEIS PLA ACTUACIÓ SANT COSME             ,071,23   ,22    ,160000.0,0.0,160000.0,16184.5
2021,071  ,2315 ,227992 ,PREST SERVEIS PROJECTE MEDI OBERT                 ,071,23   ,22    ,70000.0,0.0,70000.0,11685.0
2021,071  ,2315 ,48901  ,TRANSF CORRENT AV SANT COSME (ANEM FENT BARRI)    ,071,2315 ,48901 ,25000.0,0.0,25000.0,0.0
2021,071  ,2315 ,48902  ,TRANSF CORRENT FUNDACIÓN SECRETARIADO GITANO      ,071,2315 ,48902 ,121000.0,0.0,121000.0,0.0
2021,071  ,2315 ,48903  ,TRANSF CORRENT FUNDACIÓ CATALANA ESPLAI GISC I JOV,071,2315 ,48903 ,29500.0,0.0,29500.0,0.0
2021,071  ,2315 ,48904  ,TRANSF CORRENTS GATS PROJECTE CONVIU SANT COSME   ,071,2315 ,48904 ,58000.0,0.0,58000.0,0.0
2021,071  ,326  ,48901  ,TRANSF CORRENTS BEQUES MENJADOR ESCOLAR           ,071,32   ,48    ,170000.0,0.0,170000.0,0.0
2021,071  ,326  ,48902  ,TRANSF CORRENTS ESCOLES BRESSOL                   ,071,32   ,48    ,120000.0,0.0,120000.0,0.0
2021,071  ,326  ,48903  ,TRANSF ACTIVITATS LLEURE SOCIOEDUCATIU            ,071,32   ,48    ,135000.0,0.0,135000.0,0.0
2021,071  ,326  ,48904  ,TRANSF ACTIVITATS LLEURE MENORS AMB NECESSITAT  E.,071,32   ,48    ,22000.0,0.0,22000.0,1287.2
2021,071  ,912  ,10000  ,RETRIBUCIONS BÀSIQUES ÒRGANS DE GOVERN            ,,9    ,1     ,60943.0,0.0,60943.0,13059.12
2021,071  ,912  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,9    ,1     ,15898.0,0.0,15898.0,3974.46
2021,021  ,342  ,632    ,MILLORES EQUIPAMENTS ESPORTIUS                    ,021,342  ,632   ,0.0,504502.7,504502.7,71105.89
2021,021  ,933  ,622    ,INVERSIO NOVA EN EQUIPAMENTS I SERVEIS            ,021,933  ,622   ,641438.0,0.0,641438.0,0.0
2021,021  ,333  ,622    ,INVERSIÓ NOVA EN EQUIPAMENTS I SERVEIS            ,021,333  ,622   ,0.0,538031.74,538031.74,0.0
2021,021  ,1531 ,619    ,INV MILLORA INFRAESTRUCT I BÉNS ÚS GRAL           ,021,1531 ,619   ,0.0,185622.76,185622.76,18946.25
2021,021  ,333  ,632    ,MILLORA EQUIPAMENTS CULTURALS                     ,021,333  ,632   ,0.0,130502.82,130502.82,7630.77
2021,031  ,134  ,619    ,MILLORA INFRAESTRUCT I BENS US GRAL (MOBILITAT)   ,031,134  ,619   ,0.0,121230.26,121230.26,0.0
2021,031  ,160  ,634    , INVERSIÓ ELEMENTS TRANSPORT CLAVEGUERAM          ,031,160  ,634   ,0.0,349690.0,349690.0,0.0
2021,021  ,920  ,639    ,MILLORA INSTAL.LACIONS EQUIPAMENTS                ,021,920  ,639   ,0.0,32656.75,32656.75,0.0
2021,031  ,171  ,619    ,MILLORA INFRAESTRUCTURES I BENS US GRAL           ,031,171  ,619   ,0.0,559991.63,559991.63,0.0
2021,031  ,161  ,623    ,ADQUISICIÓ MAQUINÀRIA CLAVEGERAM                  ,031,161  ,623   ,0.0,30500.0,30500.0,0.0
2021,021  ,1531 ,609    ,INV NOVA INFRAESTRUCTURA I BÉNS ÚS GRAL           ,021,1531 ,609   ,0.0,316059.31,316059.31,115047.4
2021,031  ,323  ,632    ,MILLORA ESCOLES                                   ,031,323  ,632   ,0.0,1752.32,1752.32,0.0
2021,021  ,1532 ,609    ,INVERSIÓ NOVA VIES PÚBLIQUES (C/SANT PERE)        ,021,1532 ,609   ,0.0,600000.0,600000.0,0.0
2021,031  ,1721 ,619    ,REPOSICIÓ BALISSES PLATJA                         ,031,1721 ,619   ,0.0,150000.0,150000.0,0.0
2021,061  ,3401 ,12003  ,SOUS DEL GRUP C1                                  ,,3    ,1     ,21648.0,0.0,21648.0,4730.52
2021,061  ,3401 ,12004  ,SOUS DEL GRUP C2                                  ,,3    ,1     ,9175.0,0.0,9175.0,1968.54
2021,061  ,3401 ,12006  ,TRIENNIS                                          ,,3    ,1     ,11597.0,0.0,11597.0,2453.24
2021,061  ,3401 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,3    ,1     ,23653.0,0.0,23653.0,4962.03
2021,061  ,3401 ,12101  ,COMPLEMENT ESPECÍFIC                              ,,3    ,1     ,54536.0,0.0,54536.0,12033.99
2021,061  ,3401 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,3    ,1     ,35666.0,0.0,35666.0,9072.97
2021,061  ,3401 ,22602  ,PUBLICITAT-DIFUSIÓ                                ,061,34   ,22    ,8000.0,0.0,8000.0,804.65
2021,061  ,3401 ,22706  ,ESTUDIS I TREBALLS TÈCNICS                        ,061,34   ,22    ,4000.0,0.0,4000.0,0.0
2021,061  ,3411 ,12004  ,SOUS DEL GRUP C2                                  ,,3    ,1     ,18350.0,0.0,18350.0,3937.08
2021,061  ,3411 ,12006  ,TRIENNIS                                          ,,3    ,1     ,3071.0,0.0,3071.0,616.74
2021,061  ,3411 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,3    ,1     ,8664.0,0.0,8664.0,1856.46
2021,061  ,3411 ,12101  ,COMPLEMENT ESPECÍFIC                              ,,3    ,1     ,21627.0,0.0,21627.0,4634.37
2021,061  ,3411 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,3    ,1     ,14659.0,0.0,14659.0,3778.92
2021,061  ,3411 ,22199  ,FOMENT ASSOC.ESPORTIU-MATERIAL-TROFEUS            ,061,34   ,22    ,8000.0,0.0,8000.0,0.0
2021,061  ,3411 ,227993 ,DESP DIVERSES ACTIVITATS ESTIU                    ,061,34   ,22    ,6000.0,0.0,6000.0,0.0
2021,061  ,3411 ,48901  ,TRANSF CORRENTS ASSOC. ESPORTIU                   ,061,34   ,48    ,62000.0,0.0,62000.0,0.0
2021,061  ,3411 ,48902  ,CONVENI CB PRAT PROMOCIÓ BASQUET                  ,061,3411 ,48902 ,255000.0,0.0,255000.0,165000.0
2021,061  ,3411 ,48903  ,CONVENI AE PRAT PROMOCIÓ FUTBOL                   ,061,3411 ,48903 ,255000.0,0.0,255000.0,132000.0
2021,061  ,3411 ,48905  ,CONVENI PRATENC AA                                ,061,3411 ,48905 ,57000.0,0.0,57000.0,34200.0
2021,061  ,3411 ,48906  ,BEQUES INDIVIDUALS ESPORT ESCOLAR                 ,061,34   ,48    ,100000.0,0.0,100000.0,0.0
2021,061  ,3411 ,48908  ,CONVENI CB TERLENKA                               ,061,3411 ,48908 ,28500.0,0.0,28500.0,17100.0
2021,061  ,3411 ,48909  ,CONVENI CLUB ATLETIC PRAT DELTA                   ,061,3411 ,48909 ,30000.0,0.0,30000.0,0.0
2021,061  ,3411 ,48910  ,CONVENI CLUB NATACIÓ PRAT                         ,061,3411 ,48910 ,9000.0,0.0,9000.0,0.0
2021,061  ,3411 ,48911  ,CONVENI A.E. RITMICA PRAT COR BLAU                ,061,3411 ,48911 ,15000.0,0.0,15000.0,9000.0
2021,061  ,3411 ,48912  ,CONVENI CLUB VOLEI PRAT                           ,061,3411 ,48912 ,20000.0,0.0,20000.0,0.0
2021,061  ,3411 ,48913  ,CONVENI CLUB TRIATLÓ                              ,061,3411 ,48913 ,6000.0,0.0,6000.0,0.0
2021,061  ,3411 ,48914  ,CONVENI AE BASQUET PRATENC                        ,061,3411 ,48914 ,8000.0,0.0,8000.0,0.0
2021,061  ,3411 ,48915  ,CONVENI ESCOLA JAUME BALMES                       ,061,3411 ,48915 ,5525.0,0.0,5525.0,0.0
2021,061  ,3411 ,48916  ,CONVENI IE EL PRAT                                ,061,3411 ,48916 ,2990.0,0.0,2990.0,0.0
2021,061  ,3411 ,48917  ,CONVENI JJEE BASQUET CB PRAT                      ,061,3411 ,48917 ,12000.0,0.0,12000.0,0.0
2021,061  ,3411 ,48918  ,CONVENI CONSELL ESPORTIU (JJEE+SC)                ,061,3411 ,48918 ,80000.0,0.0,80000.0,0.0
2021,061  ,3411 ,48919  ,CONVENI ADEQUACIÓ INS. CLUB AGILITY BAIX LLOBREGAT,061,3411 ,48919 ,10000.0,0.0,10000.0,0.0
2021,061  ,3411 ,48920  ,CONVENI AGRUPACIÓ CICLISTA                        ,061,3411 ,48920 ,5000.0,0.0,5000.0,0.0
2021,061  ,3411 ,48921  ,CONVENI UNIO EXCURSIONISTA DE CATALUNYA (UEC)     ,061,3411 ,48921 ,5000.0,0.0,5000.0,0.0
2021,061  ,3412 ,226093 ,DESP NIT DE L'ESPORT                              ,061,34   ,22    ,9500.0,0.0,9500.0,0.0
2021,061  ,3412 ,226094 ,DESP FESTA DE L'ACTIVITAT FÍSICA I LA SALUT       ,061,34   ,22    ,5500.0,0.0,5500.0,0.0
2021,061  ,3412 ,226096 ,DESP FESTA DE LA BICICLETA                        ,061,34   ,22    ,11500.0,0.0,11500.0,0.0
2021,061  ,3412 ,227991 ,DESP CURSA POPULAR                                ,061,34   ,22    ,13500.0,0.0,13500.0,0.0
2021,061  ,3412 ,227993 ,CAMPANYA NATACIÓ ESCOLAR AMB EDUCACIÓ             ,061,34   ,22    ,12000.0,0.0,12000.0,902.2
2021,061  ,3412 ,227994 ,PROGRAMA VELA ESCOLAR                             ,061,34   ,22    ,26000.0,0.0,26000.0,14995.0
2021,061  ,342  ,212    ,MANTENIMENT ALTRES INSTAL·LACIONS ESPORTIVES      ,061,34   ,21    ,86000.0,0.0,86000.0,929.22
2021,061  ,342  ,22101  ,CONSUM AIGUA ESPORTS                              ,061,34   ,22    ,115230.0,0.0,115230.0,20031.09
2021,061  ,342  ,22104  ,VESTUARI PERSONAL ESPORTS                         ,061,34   ,22    ,7000.0,0.0,7000.0,751.17
2021,061  ,342  ,22199  ,ESPORTS-SUBM. DIVERS MATERIAL                     ,061,34   ,22    ,40000.0,0.0,40000.0,3083.56
2021,061  ,342  ,22699  ,DESP DIVERSES ESPORTS                             ,061,34   ,22    ,3600.0,0.0,3600.0,1360.92
2021,061  ,342  ,227991 ,CONTR PREST SERVEIS ESPORTS                       ,061,34   ,22    ,980000.0,0.0,980000.0,149075.94
2021,061  ,342  ,227993 ,CONTR PREST SERVEIS CM VELA                       ,061,34   ,22    ,12000.0,0.0,12000.0,0.0
2021,061  ,342  ,48904  ,"CONVENI CP PRAT, GESTIÓ PISTA JARDINS RIB         ",061,342  ,48904 ,13500.0,0.0,13500.0,0.0
2021,061  ,3421 ,12000  ,SOUS DEL GRUP A2                                  ,,3    ,1     ,16072.0,0.0,16072.0,3643.17
2021,061  ,3421 ,12001  ,SOUS DEL GRUP A2                                  ,,3    ,1     ,28265.0,0.0,28265.0,6300.36
